date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total
2023-03-27,14:30,ZH,0.0,803198,0.0,96.0,5.0,1.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-03-28,14:30,ZH,0.0,803198,0.0,112.0,6.0,4.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-03-29,14:30,ZH,0.0,803198,0.0,90.0,6.0,4.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-03-30,14:30,ZH,0.0,803198,0.0,94.0,6.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-03-31,14:30,ZH,0.0,803198,0.0,102.0,5.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-01,14:30,ZH,0.0,803198,0.0,102.0,5.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-02,14:30,ZH,0.0,803198,0.0,102.0,5.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-03,14:30,ZH,0.0,803198,0.0,108.0,6.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-04,14:30,ZH,0.0,803198,0.0,99.0,4.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-05,14:30,ZH,0.0,803198,0.0,99.0,4.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-06,14:30,ZH,0.0,803198,0.0,72.0,7.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-07,14:30,ZH,0.0,803198,0.0,75.0,7.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-08,14:30,ZH,0.0,803198,0.0,77.0,7.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-09,14:30,ZH,0.0,803198,0.0,75.0,7.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-10,14:30,ZH,0.0,803198,0.0,75.0,7.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-11,14:30,ZH,0.0,803198,0.0,90.0,4.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-12,14:30,ZH,0.0,803198,0.0,90.0,4.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-13,14:30,ZH,0.0,803198,0.0,85.0,7.0,6.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-14,14:30,ZH,0.0,803198,0.0,85.0,6.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-15,14:30,ZH,0.0,803198,0.0,82.0,5.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-16,14:30,ZH,0.0,803198,0.0,84.0,4.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-17,14:30,ZH,0.0,803198,0.0,74.0,4.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-18,14:30,ZH,0.0,803198,0.0,77.0,5.0,4.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-19,14:30,ZH,0.0,803198,0.0,80.0,7.0,4.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-20,14:30,ZH,0.0,803198,0.0,68.0,7.0,4.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-21,14:30,ZH,0.0,803198,0.0,70.0,6.0,4.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-22,14:30,ZH,0.0,803198,0.0,65.0,6.0,4.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-23,14:30,ZH,0.0,803198,0.0,67.0,6.0,4.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-24,14:30,ZH,0.0,803198,0.0,58.0,3.0,3.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-25,14:30,ZH,0.0,803198,0.0,70.0,3.0,2.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-26,14:30,ZH,0.0,803198,0.0,63.0,3.0,2.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-27,14:30,ZH,0.0,803198,0.0,59.0,2.0,1.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-28,14:30,ZH,0.0,803198,0.0,63.0,1.0,0.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-29,14:30,ZH,0.0,803198,0.0,61.0,1.0,0.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-04-30,14:30,ZH,0.0,803198,0.0,61.0,1.0,0.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-05-01,14:30,ZH,0.0,803198,0.0,60.0,3.0,0.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2023-05-02,14:30,ZH,0.0,803198,0.0,56.0,4.0,1.0,0.0,1890.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
